PC1,PC2,PC3,PC4,PC5
0.6441183905517545,0.3253294925371478,0.6742056539365683,0.7162773219293856,1.2788611462580004
1.9911708949493008,1.533735572129018,0.8211170557295003,-0.3910595030894607,1.1727739004706523
-1.4463428718209501,-1.730502103968095,-0.9975949143905727,-1.0513329846480148,1.4551913981563542
4.907547388954352,0.08073567962088854,1.1190181229180767,-1.364601955002134,-0.2359258898293853
-0.1814068031992034,1.5148165224228072,2.09555807052474,-1.4610073685895104,1.2162929660324897
-0.872849776744449,1.9038153962219888,0.8090336166051033,-1.4293889922917804,-0.9887466307236829
-0.4064471905814523,2.470339839826249,-0.8412822083324182,-1.022241920408174,1.024809025715177
1.6217087990609549,1.5738993797696132,-0.3737812615528112,-0.6213977907027756,-1.236903545432651
2.511191695437565,1.2202642877793106,0.09425168069466952,-0.9669807883610964,0.6528214989018187
0.5996513398812875,2.23969926532034,1.1016140966056611,-0.05347843904848949,1.698435928210291
-0.47619684931105644,0.7075880968914136,-0.0903743758450067,1.2832261872998032,-0.2612013563351536
0.3736807962662249,0.6130379288025325,-0.38483996534088594,0.5791246625370876,1.3011523095461244
-1.1614765276947452,0.35393423701903076,-0.5649464386233569,1.0353917686866054,-0.45662404998654954
-1.7703894250608099,-2.2249200004776286,-0.6711635655411632,1.423791507254002,-0.18861482148920058
0.24232623468150308,-0.46183231056861884,-0.8223943600385243,0.567130222330526,-1.0380574171416745
2.1703071761679453,-0.1649881832284466,0.011526025580828011,0.6960586830510659,-1.3686479091885984
-1.0603420513586053,0.7007708411175605,-1.1314813104861616,-1.5027264574451638,0.9764655001065347
0.0781179022371833,0.2548888419788374,-0.909697055810402,0.04504962976817209,0.7944257002749197
0.29806582578691065,-0.3287886432367927,0.6763014717285726,0.850551873649825,1.4242262526471539
-1.538546559166362,-1.76667731819552,0.053925231849226984,-0.7183081238400658,0.710181214300349
4.66348280708254,-0.1211583549202451,-0.23991442337492894,-1.2110155219997345,-0.018675334214873458
-0.8735012765213369,0.4582938303788977,-0.5901238091944263,0.6562427494275244,-0.6118181294575571
0.17579139169026917,0.03164070578677078,-1.6312612068777737,-0.46637564227580336,0.4070652439552633
-0.9088869977095273,-1.7688323262807395,-0.7934633127811387,0.04186297145564004,-0.6580997691489369
2.447020994294486,1.1932058262571112,-1.0378458538237039,-1.218979597352705,0.40361765903528657
-1.0998217233552088,0.5646153002428759,1.88560367970786,0.015360393008048114,-0.6982000592176556
1.1930270291457248,-0.09125151824669174,-1.0663210222786637,-0.04851926760783147,0.4858242246651125
1.0763573200737049,1.7246270153598195,-0.312618243350084,-0.36948446144561214,-1.0161558861948587
-1.5877241495774805,-1.4988355775194695,2.1973944044147706,0.05751402923030325,-0.3492194485332497
1.82542862281122,-0.5120086899023591,0.9818507447269595,0.5815688102986468,0.7611542184589336
-0.3011528508327285,1.2619461949052282,0.9186608392052099,1.2715378642898942,-0.25071476777215346
0.2668848967550587,2.341876379307233,1.292613176706733,0.3677999789515839,-0.09417719507431416
5.247427730020494,-0.21469471374870266,1.4255981561981108,-1.6851641224328289,-0.6007562260361023
0.3202493158766403,2.0848254154208847,1.0944023704388626,-0.8148966103026942,1.7375344062308282
-1.4474779467690086,0.6188802090709968,-1.0784236495817112,0.5266201948311083,-0.8528124635970614
0.339095349594179,2.3779521223934266,1.138312750253111,0.08396707413821444,-0.3645554417784245
3.5729356090318767,0.7933786555186972,-0.4490903944020308,-1.082705633782771,0.4141895802213927
-1.9537824195824065,0.5654487745891804,-1.088941096564316,-0.5988675977459758,-0.7539480279412816
0.2639093271160104,2.4198500859410452,0.40114090005023717,0.2772807613236849,-0.20451516710105302
-2.309286316540981,-1.5041758170531634,-0.7134666706063993,-0.28173371870035807,-0.07698728879531865
-0.38409945864287504,-0.6235339789328795,0.9714556871975445,1.4807571963894917,-0.221869986277569
1.8515548282344951,-0.543393628698825,0.04030831996516602,1.0140695334821028,-1.2303048822710791
-1.3600273253729356,-1.329966081343891,2.2243341896358206,-0.0016385321594960152,-0.4510023069896933
0.14083782877799667,-1.200004959110667,0.6234715975702199,0.9906876904228739,1.5271589871606237
0.6357877761326606,-1.210642952413448,1.0008254087463955,1.0776562450213307,1.31773846178496
1.2390074603948664,-3.4800274804290496,-0.6476692339149478,-0.34528978550147654,0.9449920218129009
0.43832446484652515,2.086802925949448,-0.36719656283895935,-0.7942401997324317,1.0241770321072028
-1.1759572661280462,0.27680284480186773,-0.5622472109415416,1.0548993678410918,-0.4507914911478714
0.7821391840880231,-0.09771217723557989,1.3064560721426868,1.3661532101912368,-0.7105462182860673
-1.3436450779277815,-0.4402017846565259,-0.66582623117809,1.1252664639287893,-0.3481426317041666
-1.059633596639378,0.198078715310889,-0.6142710003177699,1.07402246766698,-0.49494436508633427
2.75229565533674,-1.7634254149646207,-0.5899814947947682,0.3309696204243826,0.3906408196307004
3.672093849954505,-1.0708794106645296,-0.5920486568888162,-0.01503974258775442,-0.009680586474954811
2.7458933759805535,-2.2328887518528013,-0.6186539581334249,0.4786439706404496,0.3909609752818612
-1.286975796470664,1.399126155384466,-1.0752072562010073,0.4261738527191348,-0.9117520531211705
-0.6783886350265355,0.3196383858598109,0.6772362513705236,1.1170254503665973,-0.31957945090678647
0.290609353753302,2.25261722723033,-0.16614937256301188,-0.36475237537327976,-0.8543205317659719
1.301545545350358,1.8571910066149342,1.121564610949133,-0.3167552905861498,1.3828476104980973
0.15412282312280987,2.2997147436436722,-0.17689119284416857,-0.3207554278751127,-0.79785438503188
-3.583439415019164,-4.872184855393154,-0.4912199701671183,2.7532839460230765,0.606874830877708
-2.5641055631387135,-2.4805295857245926,0.2446108468415268,-0.21034937775041235,-0.6034315183009725
2.1426032169290607,1.2042949219935262,0.4419707255981903,-0.3091155081968458,0.9345248813187675
0.8998762450582991,1.9702261420072693,0.0664222707489119,-0.30406713829446536,1.469067808625823
7.868880021522348,-1.3439072214017316,0.7575545425150969,-2.602779188629364,-1.6048510193453955
-0.3642870854558993,0.6163738568492545,-0.4642147140197579,0.7761344143705485,-0.842281174952438
3.442736038655129,-1.0485206273171002,-0.5781984317168842,0.1046605727001629,0.0886593625188076
-0.9027336548717604,-0.16776962801777554,0.6847548096233737,1.2809674273153053,-0.2221937752799953
-1.3539415149335043,-0.7472112457026835,-1.505024373671942,0.0011634090982990339,1.098084508799116
-0.2417375521119713,-0.5058011028494909,-0.33624470314899724,0.8893252414703204,1.5622989469971431
-1.80440930479308,-2.3467217429321607,2.2653466000711364,0.3981449461111873,-0.2679268273665236
3.266756210266882,-1.3953321548439928,0.7822554897635554,-0.06144957207130279,0.0464506641203605
2.8913784635727193,-1.0969870342037351,-1.1043931795028945,-0.8684053330117427,-0.36414742345527257
-0.026744970726656242,0.09453060455058078,-1.3889567299620336,0.004662758199715718,0.7589795013156451
-0.8818839246861729,0.8588773237595957,-0.549705282304884,0.9060988055921844,-0.5868218030969673
-2.004832700598186,-0.06239677023438835,-1.0607342852249115,0.741358398373894,-0.5934896050669144
4.141014396190085,-2.870644359129208,-1.1519853105289153,-0.2821778304010052,-0.3285872367165994
-0.5240343460914696,0.0049515853688406886,0.9068760148337335,1.4105706513908547,-0.18015394367726448
1.7467077391418226,1.6028019829567741,0.5756219734364103,-0.7964547043856337,0.9954670517302725
-1.062137740191285,-1.1459676777468832,-0.07045154917775831,1.6753024233862606,-0.02098417167956601
2.2805174652079088,-2.139606920842178,-0.6252658496536936,0.6507460432858851,0.6122785458373201
-0.889898429631375,0.275488223553441,-0.551709623918299,0.9275833428097766,-0.6060143508260638
-1.661590848382574,-1.0658472196869277,-0.6400857345717913,-0.24850335825877873,-0.40733948672568193
0.8682891042542908,0.04473328529634942,1.3119620155610827,1.3311493292451224,-0.7509921527959584
3.5729356090318767,0.7933786555186972,-0.4490903944020308,-1.082705633782771,0.4141895802213927
-0.8693049404515185,-0.7924618921874834,-0.08524829249141412,1.5148034861406028,-0.10437943423952666
-1.2709344093289354,0.06070611676355745,-0.5719494632227662,-0.2395716228460702,-0.5650063157986395
2.4077568867137593,1.0909081111804135,-1.0470481088224803,-1.2153938662476198,0.42476270369352187
-1.1394964679861563,0.3180190928631549,-0.5393294393844509,1.0963355740765446,-0.47573572060928304
0.8998762450582991,1.9702261420072693,0.0664222707489119,-0.30406713829446536,1.469067808625823
-2.721532177462788,-2.456020607987124,0.23687286655374531,0.08586874454126732,-0.5075613364195697
-0.7713720847580547,1.404141443411062,-0.548243876269308,0.8335266368394224,-0.6301061450829241
-0.21018592868961744,0.6087977294225706,-0.042757114081201884,1.209349229362312,-0.4117993957816672
-1.2747467446332246,-1.362438967114263,-0.814604720165556,0.9137531034235373,1.4124133792008111
0.7331649255764797,-0.167920313969037,1.3105827105807644,1.4035034921330665,-0.6903792780215244
-0.15184038259689414,1.1509379315475023,0.8510389776030115,1.286461477414891,-0.306390229760764
-0.1075966261252581,0.03311249328204336,-0.8974721987674722,0.275846285761921,1.003948162707115
-0.5086143626701997,-1.0270215558052485,-0.13195437168373347,1.2110596620919765,-0.2145757480216545
6.979012715953554,-3.030373646554653,-0.3434129169944009,-1.8429665794468033,-1.8211708972329232
2.433018471803071,-1.5106320216053268,0.5706974433197385,0.4730856975404327,0.5799391590118304
-1.304857225986848,-0.006789773735892853,-0.5504574207462045,1.1690458438141296,-0.3976901141320355
-0.8474192574219215,0.28245899457681584,-0.5391686118698286,0.8474153974631901,-0.6452982850878846
0.15065965269391057,2.3005088581124338,-0.17665349868319358,-0.3190375079543923,-0.7964295866943658
-1.5167276178291944,-0.7332697090961443,-0.6405228146866494,-0.34527321751821305,-0.4719864824866699
-0.6922922228740737,1.372920881805701,-0.5430202106443213,0.7907131219669227,-0.6747369287117402
1.2270873811290237,1.874264467693306,1.1266750354100956,-0.279820012290662,1.4134807747546512
-0.8241785187438044,0.6616623585076329,-0.8523865840689966,0.4996178063663679,-0.9321179889553222
3.5729356090318767,0.7933786555186972,-0.4490903944020308,-1.082705633782771,0.4141895802213927
-0.26749611364418824,0.8952548845869874,0.6815692763761414,0.9070170501263485,-0.5036754097493533
-0.40675431656478045,-0.8305218243319493,1.5889912210887092,-0.45401032178929546,0.9691490267357766
-0.6489243261100387,0.6313088717088449,-0.11380485167342409,1.3252192007859325,-0.16103303517515852
1.7751393365393862,-2.8135291903961557,-0.6680566237211422,0.829021295552639,0.8668262842311564
1.7054923211841688,1.6327410641609152,0.5809201846018792,-0.6917871853979238,1.0195217636530387
0.25888655677170463,-0.28226522805993015,-0.8225921734819003,0.6170250485149325,-1.0378089250328302
-0.5393741908838972,0.2713940687034521,0.14017281198611944,0.5486143279170652,-0.9616095123661922
-0.6786468450099113,0.3088415740424603,0.6902990612488613,1.1526295269511975,-0.3244371088758461
3.4317161155627,0.4865948934288806,-1.0289321235816888,-1.7062158237541738,-0.1514565701833148
5.26474358216499,-0.2186652860925101,1.424409685393236,-1.693753722036431,-0.6078802177236732
-0.5418971386607809,0.3765873188824902,0.903621385021577,1.483058343042778,-0.13933901217430328
-0.6367677747137376,0.3183388698217162,-0.09857393073480032,1.4512228139861933,-0.1780095043150573
-0.508707178596874,0.4714506171250536,0.887437349530642,1.4164298867662297,-0.14805045264276404
-0.15754952040046016,0.006180285856953646,0.6134865365314576,0.9643128459157018,1.645404923898773
-0.5560492902723765,0.8037529039705499,-0.8090377197934873,0.4322996439300621,1.2252461067533196
-1.0351938932519458,-0.5709566666676287,1.5994060322037806,-0.2778305477666394,1.2282014739332194
-0.8158971020157668,1.0863675657389837,-0.5445205053186293,0.8687774387986582,-0.6188473151048034
0.40597430851392863,-0.2649804434304313,0.6777429698457533,0.8577727059701031,1.3915631738866558
0.13146992364037183,0.49543277986237794,-0.8799109915719368,0.1755536143312434,0.8905780584571423
-1.5276772359136166,-0.32422033466603933,0.1498909817811908,-0.7311075640095194,0.8587182867535083
-0.4393812956571445,1.061357591015307,-0.8067743264361178,0.36257254708813547,1.1722172612317896
