t-SNE1,t-SNE2
15.857182,9.732019
117.082985,-31.423504
9.505365,-117.05925
16.702253,-79.33618
130.01347,-13.347724
-1.3118281,-14.35539
40.486206,-69.11855
-20.666302,100.08062
3.2928445,83.73566
44.956196,61.16617
-29.707897,70.12703
11.156817,-104.43697
16.289515,-78.86212
-58.181942,21.839157
-62.795982,48.17753
13.942014,54.993595
45.46415,-1.7221838
36.97625,-43.55192
9.140988,-85.23874
106.99584,5.846559
-109.43745,43.02259
-45.27689,39.240532
78.73738,-42.193066
83.799164,-83.9579
27.595541,-64.59124
-89.713425,83.7455
-10.229147,70.32762
-57.16475,-76.256645
51.72875,-98.999054
16.908615,-62.619846
37.014977,-45.794746
92.36064,-10.195466
72.90866,-25.448349
71.06455,-94.700836
26.427696,-64.321434
32.968384,-43.0061
-86.216385,-73.62327
38.140514,-47.73839
70.72938,-94.8856
-25.966663,-78.539696
102.30186,6.3294168
-109.51191,22.268862
94.82022,22.757938
29.528625,-64.04922
103.19119,6.0813913
130.01347,-13.347724
91.80537,22.331976
-36.408085,-66.43603
132.33214,-18.539482
98.30751,56.14365
-41.42803,121.968155
103.77812,14.540574
-86.79748,-73.9813
98.30725,56.143166
94.83436,65.34868
94.83462,65.34859
-95.454155,-46.969242
13.941766,54.9936
17.367586,-61.345554
85.00425,44.56676
95.86183,-26.750942
96.887085,-28.157057
-25.239859,30.221502
80.60969,42.792805
52.179634,6.8540645
48.42938,7.72803
3.9840918,42.280704
79.55765,-71.63334
-8.947273,46.23106
56.320213,10.069421
-109.79268,30.590958
106.01457,-5.2086506
15.76574,-62.899082
93.325424,-24.562027
-65.60634,38.755096
-35.5785,48.368153
-30.021326,34.339046
-58.89852,16.821728
121.11033,1.6728766
-112.974625,18.538132
78.72923,4.0959034
-53.24202,-16.622911
51.505512,-63.679485
23.872688,45.102997
-4.700827,92.38154
57.28436,44.98246
87.61594,-29.84649
-48.135056,-99.41162
33.260975,40.74171
60.89121,-105.25751
-25.802732,96.664154
-36.999077,-85.72053
83.91936,-83.937325
96.50086,64.31807
72.72283,94.52093
93.062195,-9.439211
61.731358,-61.634594
-46.509296,114.56231
61.228115,-98.540665
16.384907,50.87394
33.83041,68.52302
32.174866,-62.54448
7.961418,-57.508083
51.27637,-11.432091
-9.403936,-55.643017
60.000458,2.6677718
-109.40937,47.58122
71.0883,-92.182724
-53.638664,-15.647389
-5.86074,-49.60532
-55.00108,-7.425799
-78.61485,51.412407
43.422672,-33.628834
16.384907,50.87394
-70.57542,31.729357
71.11761,-91.827896
-81.51776,7.4022183
-12.42678,-6.690322
-80.83688,46.269596
95.14587,25.048624
-88.63516,50.794937
-29.708244,70.126976
-69.26738,50.689636
7.969357,41.222706
80.881905,-87.82481
121.36778,-2.366886
36.42203,14.527225
-10.591733,70.74776
-62.95099,47.43994
19.050756,8.000455
37.420216,-98.46231
5.950117,11.825155
10.520966,53.168125
79.70979,42.30095
86.25676,-24.944855
22.666315,-38.224487
57.575077,-60.61991
-81.14263,-63.889225
-85.02157,-66.51224
103.54732,13.677537
88.161316,-8.024329
-64.07692,-36.52078
53.607925,43.87054
-22.237946,84.02407
-1.3061365,55.976387
-6.0658684,98.10176
106.01379,-5.2090144
98.6346,-30.545223
102.66573,34.25385
55.41468,-46.014725
-66.60242,-98.40077
-37.629295,79.83393
-34.22124,-9.796243
-53.71673,-57.621597
2.0454347,-93.04817
104.17659,6.0575867
55.06059,-47.599365
79.39908,-59.198086
12.102036,54.555817
2.9671357,-43.385063
-2.2415261,-99.36204
-16.681253,62.24867
94.65164,22.741531
-4.962876,68.31434
15.443958,14.115927
-51.438816,-71.51181
34.76924,10.177138
-59.903336,104.43814
74.5091,22.163702
36.456173,-90.41292
104.68598,-5.371523
-61.089775,105.823906
112.17058,23.260103
86.51853,56.038704
89.74304,98.16296
29.04966,-112.38816
-56.74463,-70.19322
80.73818,-88.397575
16.269201,90.85618
-85.56922,-65.956184
57.38299,6.0629234
-28.22687,-109.012596
-34.4102,-86.88987
-42.597424,7.162193
130.01347,-13.347724
58.66888,3.5668242
-51.353127,70.35492
-106.7938,44.708694
44.624733,17.089203
-49.15912,-103.01474
-53.379215,71.600586
20.147474,21.022135
-44.572624,117.1995
7.658997,-39.897118
84.60832,8.806839
51.782608,-64.17057
-8.291083,21.47293
115.66595,43.47637
-48.052055,-105.158775
-82.15431,-71.12548
69.19202,64.73758
11.59244,63.642902
10.390719,-89.40196
34.451626,-37.835236
53.60775,43.87054
27.887108,-56.375668
-90.55035,84.88176
-27.200884,114.649994
-11.657089,72.35312
-4.53803,7.4553194
-10.920003,53.55796
24.17756,-60.95436
-14.154107,61.215275
-11.659249,72.35717
-49.984074,53.12686
-75.05351,80.927864
27.786196,-53.07214
-26.777182,3.553098
-62.108917,0.44643056
73.44758,93.49225
35.097282,-38.688564
120.67347,12.494918
69.671814,44.183117
41.67794,24.154758
66.72609,40.90688
63.02927,16.059769
69.20756,64.7182
64.06613,-17.828438
-14.498335,130.26527
80.18245,-88.89116
121.11033,1.6728766
73.0678,13.031429
51.933052,-95.06734
41.798546,23.949404
-21.53225,36.860786
-43.96071,27.085058
44.67882,-88.90473
10.091304,-55.652176
103.57215,78.3073
113.10647,30.474613
16.125763,91.04832
48.23734,21.65807
-11.057404,50.632942
56.619823,-109.129295
-28.253916,2.7531571
-7.202836,-48.369705
-53.17031,-16.716784
116.09781,12.228882
16.363232,13.87367
-60.044495,70.91894
-18.378204,44.501083
-30.028454,34.774395
-62.091923,74.253975
-50.530563,119.288284
48.71172,21.124636
-57.878082,21.86953
-17.861723,-96.023254
28.096497,99.52676
131.85316,13.537545
-4.865977,120.99088
56.45896,93.74219
86.89642,-61.11843
14.729136,76.53734
51.71301,-64.45196
-71.19862,-30.620136
65.25202,-101.52792
79.6826,64.98252
31.783005,-58.180172
2.7692695,42.29351
-22.40052,40.87333
42.275257,46.894764
84.666954,-66.37834
24.055328,128.90448
42.34779,46.927143
-18.867464,46.698883
74.15752,53.86033
-4.3552103,27.755514
8.3355,15.612085
98.46401,-22.931353
-27.20606,-73.462364
-96.2748,-49.59022
-2.0325108,-2.4749234
-44.22411,-104.767075
-0.83816314,-3.2429233
-5.25887,-10.704179
-12.295255,-6.4312763
-86.87056,-66.24893
18.74783,107.2014
72.28514,88.00508
-37.92925,124.37492
36.838627,54.71898
-47.23527,31.933807
8.519345,-38.77103
12.040591,0.86724484
-35.683796,39.057274
-70.777596,-98.30656
76.19453,67.01833
40.576466,75.000786
17.664438,-78.03186
61.194157,-98.59498
-86.05257,-55.84029
54.562824,86.0217
37.854237,3.675945
44.38795,60.396587
41.751717,120.1496
40.628307,120.756676
-20.011242,9.318138
-49.02767,111.33217
39.14287,56.348454
132.37471,9.773701
28.396065,57.51357
0.60285085,105.65543
121.11033,1.6728766
50.535355,77.0388
40.574852,75.00268
-13.650633,19.184118
7.503985,104.89142
80.096596,5.553537
-40.09501,-82.37491
39.508884,55.63967
14.492698,-47.20999
-57.207355,15.988983
11.75051,-18.926453
-113.06241,-9.212068
42.0924,119.86772
58.06008,14.601155
7.506583,104.970825
23.957169,-61.754192
28.410496,-65.53185
-0.85984653,40.09865
59.529972,6.322699
72.44409,-89.90824
48.105427,8.751892
-4.931787,-109.18938
32.22145,14.693923
10.3406315,32.250454
-74.501945,55.328743
-4.9064684,10.276321
25.538462,-87.99925
3.2838206,17.74161
32.441933,-114.08161
70.38457,-32.891655
87.651436,-29.763414
64.031784,-102.30192
94.9175,-25.503408
-80.9992,47.66209
-1.3241316,23.960798
54.80885,61.47086
101.371925,-61.6801
-88.18017,22.613176
28.542843,-69.75936
-44.623386,117.05727
31.451155,-122.0284
46.11764,-90.48993
78.86204,-84.06891
27.043062,-68.00682
4.8295026,107.63423
44.33634,-4.082061
-27.198654,32.300816
61.797855,14.485921
-16.230093,17.396101
-26.885548,33.35551
-8.144556,21.40878
-82.12714,-64.103676
-33.146294,45.189545
72.24228,9.1604
-16.477526,46.653187
-82.237045,19.695316
-43.226444,60.632286
-55.139187,97.13598
54.04174,59.534645
-12.432894,-49.24664
15.53466,13.065712
8.11729,39.555622
-60.05365,-71.18853
35.292805,17.227032
87.35231,99.3684
-17.512766,61.10263
87.35231,99.3684
46.51022,-90.74188
35.784813,13.338343
59.479984,-100.489525
27.804081,32.437435
56.26593,92.14778
72.12044,-23.716259
-16.738363,-40.848732
-1.2675611,-107.32594
56.72223,-109.1769
-90.41606,20.911867
92.78142,26.037941
40.570618,34.79382
24.479126,25.187132
-2.8521423,-93.31339
1.9492222,-18.095613
-42.53186,-81.54008
-7.899213,-20.052128
-69.6035,6.9829316
33.322933,-36.305893
-27.24299,114.713936
119.9559,12.461064
-61.28759,71.51595
-112.89264,-9.37207
120.67347,12.494918
-38.99508,69.9387
69.43436,43.417843
94.50602,20.44345
69.4493,106.68937
-29.697327,70.13484
-51.71339,67.09869
-3.0996847,67.201454
-62.10744,93.68616
-76.97919,-13.886516
54.882256,85.656265
-86.23626,-73.3316
67.22983,105.69172
66.926506,105.543755
14.297288,-48.666153
-19.897234,40.59978
18.289963,-66.36942
111.37354,-6.971991
100.34923,-29.823738
50.32603,-57.365437
87.96418,-27.849836
-81.11475,-7.5127563
11.403761,-104.22245
98.94217,67.99482
1.8995699,6.2597394
20.439953,-74.63877
50.813072,-45.70924
-84.4705,-65.69812
-51.71898,67.09356
-9.444148,-74.55686
-49.412598,14.6710005
-76.07463,-67.42454
-5.989012,-10.840412
-61.993378,67.19907
116.73502,12.308355
-2.5184853,-26.087112
-1.5425873,-107.24839
-10.686638,-2.3081877
1.9075437,-23.24721
49.140663,59.841557
-20.683252,7.766992
-3.00342,-14.708861
87.30569,99.39674
57.717678,56.175087
-37.759266,124.373314
-75.09719,94.866585
11.094825,-104.50102
-19.074036,2.3688014
88.84263,-9.239369
54.04126,59.535355
41.383125,-67.62429
54.03202,43.166473
-6.9563875,121.922485
109.00197,-6.919754
116.05045,-0.41931984
10.36497,90.331726
6.839808,58.922245
32.73478,-96.64465
-35.373657,-88.16578
92.86859,25.801104
-67.19985,-61.354378
12.059784,-18.660881
28.90427,48.36181
10.323303,-20.152018
-51.025673,-71.469376
121.47246,-1.0793117
133.80267,8.231795
69.84997,63.799484
-3.5202026,-32.236443
-77.26752,80.717674
84.79371,-69.91586
-63.41019,23.56019
-49.169407,71.043945
-61.34656,106.21735
-66.55985,22.017532
87.64921,-4.8359227
82.61095,-49.71703
127.06344,-40.55302
54.055008,6.207357
24.14288,24.348516
38.411438,-87.965576
58.835705,-68.62715
26.856752,-64.49812
27.235752,100.98864
32.672787,-62.64418
11.035014,-46.275665
7.716851,69.964615
34.053646,-95.868355
69.38762,44.494797
32.310047,-98.334785
70.29386,-92.94221
54.366863,58.08162
42.43254,-87.5334
-52.12768,19.997217
-24.077532,-68.64287
-85.2135,-66.79601
102.64406,-21.986435
61.973297,25.29635
-51.943428,53.200912
-86.70454,-68.992256
-50.08549,-101.59099
-7.246919,-32.494614
67.36365,-52.174156
-49.07409,-97.45379
2.3765144,41.723713
13.97359,38.14673
32.53064,13.422873
-23.63262,34.55345
-21.517544,34.726532
42.835197,-87.877
-107.02399,26.792755
-66.71095,17.36748
-18.079227,44.339905
92.76627,26.06011
-59.903336,104.43814
-61.31131,106.22652
11.424222,96.52003
73.130104,93.474594
-64.1686,49.181183
6.5502367,104.7994
-11.726656,72.84908
11.423584,96.5051
45.928875,33.276886
-4.700827,92.38154
57.875515,-56.089523
31.740915,-45.11641
-61.13709,32.082947
-61.108456,105.94083
-16.751694,-121.90608
11.181032,-43.651844
116.05045,-0.41931984
-26.157604,2.6353092
57.789925,46.195877
10.365258,90.33212
110.57402,-7.59003
-51.71339,67.09869
-43.371246,60.904526
-65.22523,-79.42629
-28.133251,76.94401
39.538033,55.65095
32.67221,40.52673
-11.432401,42.27199
11.08701,32.298393
-79.6398,22.794458
64.45661,-60.64722
27.738457,31.83545
-49.96037,73.75677
75.21276,87.93018
-24.025331,-26.730265
84.42408,-68.64394
72.732895,-25.028217
18.013792,-77.74585
8.82364,-39.916477
35.753185,-93.41041
-10.2189045,130.01543
68.73254,-96.640465
30.326355,-99.74735
88.59629,-9.0704975
24.74177,-26.34687
18.908312,66.64669
130.01347,-13.347724
6.8393044,58.920433
119.08649,30.504217
-1.7471,-97.53998
-2.6001577,-90.28752
-17.115108,19.542469
-11.712499,59.56141
53.608276,43.870617
110.417305,-43.43311
-84.412,56.32273
51.49117,-73.06575
-110.45254,32.93243
-71.40456,-40.09619
49.861378,-68.83569
-4.766348,-106.68712
21.93979,-39.155846
80.88644,-47.372673
-7.4272795,-3.2892118
57.67214,-56.261173
70.40549,-91.57472
-2.114826,-33.001087
44.633373,-85.953
46.06504,30.299072
74.59056,-37.04591
123.679,25.87934
35.0822,78.75366
-71.57697,50.72338
86.25675,-24.945105
44.956196,61.16617
-20.526846,-42.10933
-84.418365,56.322197
23.559486,46.56415
127.06539,-40.5531
16.829086,-26.785585
-72.0273,48.686237
20.921358,-74.60142
111.53627,31.541836
11.189418,-45.599022
83.16654,-30.341028
-67.30254,70.84371
0.4407115,118.22423
-6.036598,98.09827
-20.795008,7.7917147
78.740845,-42.191273
-0.4425887,-11.249579
34.754765,10.103675
10.926322,-111.51139
3.9712195,42.28528
51.72875,-98.999054
-86.89051,-72.85221
7.5601907,2.3649137
79.46477,2.6304119
36.607677,3.9806805
-112.24967,21.067957
-66.3698,-102.72581
50.043636,-69.50289
-49.747063,-71.609314
-43.99153,27.35488
-66.18336,68.69388
98.05278,-55.8747
-23.703253,-28.767935
39.46175,-73.30295
59.390057,-100.664444
11.187491,63.678516
95.44867,40.33618
91.73948,22.971985
15.022948,-103.29082
66.83922,40.58266
-109.22186,31.105719
23.925636,-63.034107
-26.881678,-2.3585742
-21.243338,103.49203
34.05316,-95.86864
29.823727,15.598903
37.03012,-44.624187
6.839808,58.922245
95.1258,-10.940032
79.58329,-71.59243
8.263687,15.778172
18.383179,8.135856
58.85674,-68.61846
3.7239285,-54.4249
-55.150158,-71.5005
-74.07957,56.96507
87.2522,99.42214
49.777355,23.125437
-67.52816,68.016754
11.032899,32.32158
-53.49669,71.65302
72.44404,-89.906815
-1.7517952,29.968542
2.5873566,41.87494
114.08062,-17.100285
1.7669489,41.37645
40.980236,98.75923
18.26952,7.6353345
76.84833,-10.777844
2.6016774,-38.17027
-20.151283,-30.228867
67.48222,-51.55308
13.241105,-89.64787
-4.989669,86.569016
5.040632,24.478344
40.999165,98.77965
-14.534955,-5.0189233
15.479973,11.930396
16.815907,-62.540825
-5.000117,86.515625
-0.838717,-105.98854
-34.517586,-86.44481
-11.10261,53.878975
13.9587,36.178844
63.53325,52.36768
57.028076,46.557278
114.9949,-18.10145
-22.99003,62.6671
25.764141,132.25282
57.028076,46.557278
32.593502,-17.319357
38.599903,46.184418
128.34319,-39.539665
36.10543,42.484024
-19.450974,22.583088
-83.566956,58.453728
-4.997369,86.52822
15.516333,-76.42026
-41.64536,-103.32575
-39.03811,68.34361
-49.4115,14.671206
-33.257412,16.883636
-17.30551,25.841644
87.506424,80.51729
8.034184,39.667553
132.66373,9.351542
-84.25797,47.625706
62.42745,75.092964
18.896156,66.64739
86.33632,80.719574
70.55634,92.00358
17.76517,-26.251204
-39.03811,68.34361
-22.237946,84.02407
80.68944,-47.36081
-75.741264,95.406654
73.16348,11.903968
-47.995472,29.411552
128.6964,-9.977675
-13.793531,55.273922
6.150154,69.49001
68.18377,65.798775
70.07812,76.4046
59.296005,15.1175785
-33.961227,49.309544
-16.548513,56.560646
10.975223,23.02799
95.125595,-10.940018
-24.506584,40.207596
58.06008,14.601155
-18.315903,2.0378666
2.958772,18.205578
-26.833586,-2.675823
0.8703015,28.590368
-87.7158,82.61478
-28.31592,2.429825
24.042255,23.981583
-91.3347,84.04263
-3.0033867,-14.708922
74.59298,-21.032183
11.270363,23.063559
70.375824,-32.833447
-11.101379,41.60774
-10.46548,-26.202385
33.038033,13.538362
128.34319,-39.539665
-35.71174,48.777866
21.349356,68.23598
-104.62696,43.505333
11.375853,56.399662
-23.966303,72.85046
-5.6230087,70.17408
-67.281525,71.71133
81.779724,19.670458
74.491646,53.756523
59.48745,-95.81036
38.717598,-6.847373
87.86504,99.08405
102.2568,6.327585
80.934975,-87.48287
37.428177,-98.456924
38.585243,-6.4867353
84.44116,-70.59671
93.752525,-16.03018
83.523094,14.341551
-2.6304219,-14.622567
-81.11564,46.436565
71.635666,-90.95747
-83.047485,57.187057
53.607925,43.87054
23.637943,129.20406
26.380539,34.267704
-46.340477,35.854145
56.761803,-105.677864
9.900317,-40.40127
-21.376186,-41.40283
83.114716,5.8443365
-8.1367035,45.162594
21.426353,-13.940472
33.831,68.522736
40.733772,98.821556
-88.47693,20.68179
82.50048,-53.681248
28.19877,99.34446
-92.68662,18.95602
14.95073,82.15121
-84.41353,-73.69784
63.276386,-37.06562
-74.10959,56.32921
-35.13675,-37.316914
-68.54767,-8.6998415
-27.024061,114.40071
-80.596664,-18.93741
-105.65116,31.390537
21.621754,117.10988
-5.080518,-23.687443
-104.1795,-52.511616
-50.51868,36.60349
-20.655832,102.5764
6.0716496,-42.27679
58.017456,-61.365314
56.59989,-45.517387
20.10166,21.225893
73.481346,66.32973
113.49085,66.03778
121.47246,-1.0793117
-34.335896,-14.455374
34.597797,9.693775
42.470196,0.76440644
61.74332,16.011036
117.082985,-31.423504
-35.771275,-84.634094
18.81029,-25.445488
-78.623055,-35.682823
28.418732,98.951584
-4.453575,120.788246
113.07809,67.328285
-87.48343,-13.263791
0.42285347,119.152565
-12.705606,-49.38077
16.030138,10.566956
25.371643,-88.12892
-55.237816,96.97617
16.478313,-13.313907
21.62178,117.10988
11.424222,96.52003
-2.217507,-60.28566
70.49567,92.087425
-19.343515,23.44402
-44.623386,117.05727
10.104011,-26.974995
-73.22341,7.1218452
18.736689,-66.41697
10.127722,-55.622707
-69.4179,31.077509
16.103428,-66.300545
-18.274633,60.99717
25.609167,90.40047
-4.8430552,-108.35284
-3.9420705,-13.775441
57.891247,-58.884468
31.061047,12.873855
-75.49214,-32.635307
87.29023,79.44364
-27.249895,86.22046
26.564814,62.819317
12.945526,-87.82865
76.296005,-10.91408
95.91329,-26.817488
-56.041756,96.09145
-51.8666,-61.56575
-1.3592613,29.514597
-79.22706,87.783264
-100.68517,64.809395
32.55857,-22.284883
-3.014851,-6.817736
51.362694,49.17642
-104.621185,37.245674
-42.664093,-106.02793
-3.5931387,-13.599644
-16.136457,2.4046516
46.3643,28.327581
9.586305,-56.170326
114.20221,-17.483591
25.609167,90.40047
76.79385,-21.925995
69.10964,-95.302155
-10.273604,47.6229
95.40354,-10.04109
39.508694,55.639435
-16.653006,-60.91702
66.86123,-4.6347127
8.073426,39.61192
25.609167,90.40047
40.730118,98.85352
31.162298,-122.25478
72.8998,-24.32404
101.70682,31.05112
-23.337723,62.455772
-92.17984,83.37288
-47.996918,29.409115
7.5337234,3.0378344
69.30808,104.346924
-106.45309,44.553112
-11.132406,-124.38714
-1.0016814,-3.6562893
52.19672,27.592209
-36.79645,18.4239
37.232864,-12.818765
-10.2189045,130.01543
-113.83462,17.869936
63.43279,52.344887
42.461918,0.7493195
18.3938,66.70463
3.4312623,-26.472298
70.377,-32.8306
43.801544,-35.944603
61.7584,14.46067
-87.3488,-66.67944
98.093346,-16.829882
-82.709915,-11.448225
-23.099987,132.49042
111.50883,31.481647
12.724874,-99.82787
-20.344864,78.25644
33.76873,-37.142597
-21.455122,-30.981169
114.571045,23.480194
-92.92378,58.800602
-15.15185,61.254032
16.429335,13.204034
75.986824,-46.078636
56.70368,-49.67177
-37.44578,-20.520193
40.213783,-94.35101
93.536995,-9.661929
-65.33445,5.8319917
76.59857,28.241966
-9.649832,-50.24647
25.309631,3.5964556
114.04378,-17.123247
-33.0858,13.586246
64.59138,-81.883316
-40.084312,-25.195509
-51.81255,20.172092
100.39365,-21.415646
-22.001558,77.54082
132.67201,9.350956
43.681812,-35.936584
-59.172173,-77.45017
93.88604,-21.949295
-4.5606637,8.253188
26.321589,77.19962
-32.791344,15.782902
15.999775,-27.39495
-75.95263,85.74761
33.0286,-57.90241
-74.778564,-32.73068
76.55121,17.42415
27.911467,111.76492
98.52326,-30.490726
-8.4565735,-34.927204
35.717636,-40.13501
-13.812003,42.60971
74.55041,22.642708
-75.4968,84.88108
93.416885,-24.76727
90.97648,97.61179
-28.263672,2.7625906
-37.02687,-84.13878
-55.66328,68.82061
-59.746082,70.61586
64.74372,-16.086493
1.0311368,-74.96421
36.98019,-44.12051
6.751072,102.12263
72.22914,4.1596556
53.664543,87.141075
-17.159693,6.784796
-38.467007,-17.634123
-21.067673,-30.869555
66.150856,-91.600746
14.223036,-47.581005
64.74372,-16.086493
30.119164,-101.323524
7.4718328,-31.754557
-115.31931,-2.37682
-46.75789,-103.075424
-16.59217,-97.18885
16.745047,10.319866
-6.036598,98.09827
-12.11589,59.967705
26.321589,77.19962
-38.264393,-72.62129
67.46666,-80.45719
118.79932,28.080889
17.275497,-66.77974
-48.68458,-93.5784
-17.357944,-37.476868
-18.410109,-29.19061
-33.936806,49.60841
-106.87186,39.216618
75.38283,4.401504
112.41245,30.618315
16.181334,13.850307
104.01747,44.76038
49.03018,20.916822
-36.907307,97.48784
-16.32942,-121.73
-63.407536,23.560928
-86.636765,65.77307
35.227276,16.687815
57.06803,46.629456
-48.75717,42.690144
-39.368702,-39.67067
-85.27064,47.876038
79.09526,-19.16364
-23.141644,133.06975
-35.707592,-68.00014
45.830532,18.318882
-22.156113,-77.74461
-84.4968,20.38858
-35.838448,18.13224
48.95028,-49.169334
18.993492,-36.062084
-4.538808,7.1959243
-45.787243,-55.62669
31.67163,-116.92604
27.911467,111.76492
-115.59,-2.0296984
-37.443893,15.017856
25.609167,90.40047
-110.501076,-32.08034
-19.76968,60.889355
29.066729,-23.35985
34.877007,121.14455
-22.762714,118.758545
52.157303,-65.07958
-32.89347,51.169888
49.95925,-69.21059
67.9753,-4.067151
68.541626,65.437805
-7.881278,-76.06816
8.220916,-31.33419
32.577904,-17.292261
11.187491,63.678516
24.275118,-56.052612
58.382015,3.4917545
-10.02897,-50.232815
-60.13407,73.26812
-47.28362,34.943043
9.352469,24.618711
20.860085,-74.72646
-18.15707,-54.63233
-38.92368,-37.59673
-112.30348,21.229403
16.65214,-12.640186
-51.02334,-82.135506
36.669395,-2.7010517
6.433953,-42.82834
-45.869286,-7.5246854
-0.24785395,-20.063126
-43.044254,-101.59024
20.057959,21.442127
-34.03019,44.707745
13.193082,-77.982925
13.262337,-87.99592
54.03019,-12.864944
-49.064644,-59.094463
4.8295026,107.63423
53.607925,43.87054
94.91457,-25.500528
-52.661865,-59.035145
-85.13267,51.85493
21.441072,69.50887
-1.093875,29.136497
59.0487,3.3892603
44.838455,2.4487875
87.609245,-29.87024
57.126884,-2.9817746
29.627628,21.478275
31.68387,-82.99937
-54.629463,-71.233986
-21.399017,-41.678833
-76.2229,95.753876
18.999577,-24.992407
-16.780329,25.694448
-107.6575,-49.657158
