Năm sản xuất,Tình trạng,Kiểu dáng,Số Km đã đi,Xuất xứ,Hãng xe,Dẫn động,Số chỗ ngồi,Địa điểm,Động cơ,Hộp số,Giá
2008,1,1484.7441094502153,-0.3630402516160149,0,546.809869375907,615.8103896103896,8,688.2404845438315,1235.8796526054591,0,180.0
2020,1,339.6466512702078,0.2420268344106766,0,607.2130434782608,615.8103896103896,5,532.1580499381203,587.2974836905871,1,585.0
2024,0,595.1411174785101,-0.5378374098015035,1,505.48655913978524,615.8103896103896,5,1261.511450854172,587.2974836905871,1,538.0
2024,0,595.1411174785101,-0.5378374098015035,1,505.48655913978524,615.8103896103896,5,1224.5943849852645,587.2974836905871,1,538.0
2021,0,920.8003502626971,-0.5378374098015035,1,1719.4750830560863,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,2012.0
2022,1,1484.7441094502153,0.026891870490075177,1,546.809869375907,615.8103896103896,7,1261.511450854172,587.2974836905871,1,595.0
2022,1,1484.7441094502153,-0.1075674819603007,1,896.8721076233184,615.8103896103896,7,1224.5943849852645,587.2974836905871,1,615.0
2024,0,595.1411174785101,-0.5378374098015035,0,633.42521631644,2591.475859405176,5,1224.5943849852645,473.34632034632034,1,909.0
2015,1,1484.7441094502153,0.4033780573511277,1,3382.008071748879,615.8103896103896,5,651.299112801014,1845.41475826972,1,1386.0
2024,0,595.1411174785101,-0.5378374098015035,1,505.48655913978524,615.8103896103896,5,1261.511450854172,587.2974836905871,1,505.0
2024,0,1484.7441094502153,-0.5378374098015035,0,807.2661742983752,615.8103896103896,5,826.3571654762034,587.2974836905871,1,850.0
2010,1,1484.7441094502153,0.8067561147022554,1,896.8721076233184,1129.0432558139535,7,1261.511450854172,967.0030816640987,1,695.0
2017,1,595.1411174785101,0.5132571441296393,0,896.8721076233184,1047.849582172702,8,597.9061583577769,1180.1899814999288,0,456.0
2021,1,920.8003502626971,-0.13445935245037588,1,3382.008071748879,615.8103896103896,5,1261.511450854172,1043.7069892473119,1,2200.0
2021,1,920.8003502626971,0.09412154671526313,0,2020.74332909784,1047.849582172702,5,1261.511450854172,1180.1899814999288,1,1195.0
2024,0,1484.7441094502153,-0.5378374098015035,1,807.2661742983752,1129.0432558139535,7,1261.511450854172,949.9227493917275,1,1499.0
2023,1,1484.7441094502153,-0.4585063918557818,0,896.8721076233184,1047.849582172702,7,535.9596637787995,587.2974836905871,1,555.0
2023,1,1484.7441094502153,-0.5375684910966028,0,2020.74332909784,2591.475859405176,5,651.299112801014,1180.1899814999288,1,2750.0
2020,1,920.8003502626971,-0.013445935245037588,1,611.9975786924939,615.8103896103896,5,1224.5943849852645,517.4133333333333,1,616.0
2022,0,1484.7441094502153,-0.5378374098015035,1,2526.52872564607,2591.475859405176,5,1224.5943849852645,1180.1899814999288,1,2032.0
2023,1,1484.7441094502153,-0.5109455393114284,0,2020.74332909784,2591.475859405176,5,1224.5943849852645,1180.1899814999288,1,2269.0
2024,0,1484.7441094502153,-0.5378374098015035,1,807.2661742983752,1129.0432558139535,7,605.5876125639396,949.9227493917275,1,1468.0
2024,0,1484.7441094502153,-0.5378374098015035,1,546.809869375907,615.8103896103896,5,1261.511450854172,587.2974836905871,1,680.0
2023,1,1236.1323138297873,-0.26891870490075176,0,807.2661742983752,1047.849582172702,16,1224.5943849852645,859.8680412371134,0,750.0
2024,0,339.6466512702078,-0.5378374098015035,0,538.8395702111893,615.8103896103896,5,1261.511450854172,287.3815602836879,1,424.0
2024,0,769.1666666666666,-0.5378374098015035,0,807.2661742983752,1129.0432558139535,5,462.06093190320337,949.9227493917275,1,937.0
2016,1,1484.7441094502153,0.8739857909274433,0,611.9975786924939,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,565.0
2024,0,1484.7441094502153,-0.5378374098015035,1,807.2661742983752,1129.0432558139535,7,1261.511450854172,949.9227493917275,1,1408.0
2015,1,1484.7441094502153,0.5109455393114284,1,1899.9135802469136,2591.475859405176,5,1224.5943849852645,3372.2614896988907,1,1190.0
2024,0,1484.7441094502153,-0.5378374098015035,1,807.2661742983752,1129.0432558139535,7,1224.5943849852645,600.9809551369223,1,1500.0
2024,0,595.1411174785101,-0.5378374098015035,1,505.48655913978524,615.8103896103896,5,1261.511450854172,587.2974836905871,1,445.0
2023,0,1484.7441094502153,-0.5378374098015035,1,1094.0877189619623,2591.475859405176,5,1261.511450854172,1180.1899814999288,1,969.0
2020,1,920.8003502626971,0.0,0,538.8395702111893,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,545.0
2024,0,1484.7441094502153,-0.5378374098015035,1,546.809869375907,1047.849582172702,7,1224.5943849852645,787.4040561622464,1,1073.0
2009,1,339.6466512702078,0.6857426974969171,1,538.8395702111893,615.8103896103896,5,1261.511450854172,318.84789644012943,1,175.0
2021,1,1484.7441094502153,-0.4840536688213532,0,2020.74332909784,2591.475859405176,5,1261.511450854172,1180.1899814999288,1,1850.0
2021,1,1484.7441094502153,-0.05378374098015035,1,2020.74332909784,2591.475859405176,7,1261.511450854172,3372.2614896988907,1,4339.0
2020,1,595.1411174785101,0.30925651063586457,0,538.8395702111893,615.8103896103896,5,1224.5943849852645,473.34632034632034,1,590.0
2020,1,339.6466512702078,0.18824309343052625,0,633.42521631644,615.8103896103896,5,1261.511450854172,287.3815602836879,1,350.0
2024,0,1484.7441094502153,-0.5378374098015035,0,896.8721076233184,615.8103896103896,7,1261.511450854172,587.2974836905871,1,610.0
2024,0,920.8003502626971,-0.5378374098015035,1,546.809869375907,615.8103896103896,5,1261.511450854172,376.1968810916179,1,432.0
2023,1,1484.7441094502153,-0.5109455393114284,1,2020.74332909784,2591.475859405176,7,1224.5943849852645,1180.1899814999288,1,2350.0
2024,0,1484.7441094502153,-0.5378374098015035,1,807.2661742983752,1047.849582172702,7,1261.511450854172,949.9227493917275,1,1039.0
2024,0,1484.7441094502153,-0.5378374098015035,1,807.2661742983752,1129.0432558139535,7,1261.511450854172,949.9227493917275,1,1398.0
2024,1,595.1411174785101,0.5132571441296393,1,505.48655913978524,615.8103896103896,5,452.6392708647979,587.2974836905871,1,475.0
2022,0,920.8003502626971,-0.5378374098015035,1,505.48655913978524,615.8103896103896,5,1261.511450854172,587.2974836905871,1,450.0
2019,1,1484.7441094502153,0.26891870490075176,0,538.8395702111893,615.8103896103896,7,1261.511450854172,1235.8796526054591,1,599.0
2022,1,920.8003502626971,-0.29581057539082695,0,538.8395702111893,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,625.0
2023,0,920.8003502626971,-0.5378374098015035,0,611.9975786924939,615.8103896103896,5,1261.511450854172,587.2974836905871,1,559.0
2015,1,920.8003502626971,0.2151349639206014,0,2020.74332909784,1047.849582172702,5,1261.511450854172,1180.1899814999288,1,760.0
2022,1,1484.7441094502153,-0.20168902867556385,0,1899.9135802469136,2591.475859405176,5,1261.511450854172,3372.2614896988907,1,3199.0
2022,1,339.6466512702078,-0.41682399259616526,0,633.42521631644,615.8103896103896,5,1261.511450854172,287.3815602836879,1,415.0
2024,0,769.1666666666666,-0.5378374098015035,1,807.2661742983752,1129.0432558139535,5,1261.511450854172,949.9227493917275,1,1209.0
2019,1,1484.7441094502153,1.210134172053383,1,896.8721076233184,2591.475859405176,8,1261.511450854172,2464.9690049561764,1,3888.0
2024,0,769.1666666666666,-0.5378374098015035,0,807.2661742983752,1047.849582172702,5,535.9596637787995,949.9227493917275,1,707.0
2024,0,1484.7441094502153,-0.5378374098015035,1,807.2661742983752,1047.849582172702,7,1261.511450854172,949.9227493917275,1,1210.0
2018,1,920.8003502626971,0.47060773357631563,0,896.8721076233184,615.8103896103896,5,1261.511450854172,1043.7069892473119,1,770.0
2016,1,1484.7441094502153,0.26891870490075176,0,607.2130434782608,615.8103896103896,5,1261.511450854172,1043.7069892473119,1,525.0
2022,0,920.8003502626971,-0.5378374098015035,1,3382.008071748879,615.8103896103896,5,1261.511450854172,3217.2826162076917,1,2880.0
2024,0,1484.7441094502153,-0.5378374098015035,1,3347.372095955615,1129.0432558139535,5,1224.5943849852645,1180.1899814999288,1,4088.0
2021,1,595.1411174785101,-0.06722967622518794,0,538.8395702111893,615.8103896103896,5,1224.5943849852645,426.6447688564477,1,629.0
2024,0,1484.7441094502153,-0.5378374098015035,0,655.2298474945534,615.8103896103896,5,1261.511450854172,1031.8662008645001,1,436.0
2024,0,1484.7441094502153,-0.5378374098015035,1,3347.372095955615,1129.0432558139535,5,1224.5943849852645,1180.1899814999288,1,4088.0
2020,1,1484.7441094502153,0.3764861868610525,1,546.809869375907,615.8103896103896,7,1224.5943849852645,587.2974836905871,1,495.0
2024,0,1484.7441094502153,-0.5378374098015035,1,1094.0877189619623,2591.475859405176,5,1261.511450854172,1180.1899814999288,1,939.0
2024,0,1484.7441094502153,-0.5378374098015035,1,3347.372095955615,1129.0432558139535,5,1224.5943849852645,1180.1899814999288,1,3766.0
2024,0,1484.7441094502153,-0.5378374098015035,1,3347.372095955615,1129.0432558139535,5,1224.5943849852645,1180.1899814999288,1,4088.0
2024,0,1484.7441094502153,-0.5378374098015035,1,807.2661742983752,1047.849582172702,7,1261.511450854172,949.9227493917275,1,1299.0
2018,1,1484.7441094502153,0.6722967622518795,0,607.2130434782608,615.8103896103896,5,1261.511450854172,1043.7069892473119,1,668.0
2021,1,339.6466512702078,0.0,0,655.2298474945534,615.8103896103896,5,903.2350235690974,426.6447688564477,1,310.0
2020,1,1484.7441094502153,0.2823646401457894,1,896.8721076233184,2591.475859405176,8,1261.511450854172,2464.9690049561764,1,4120.0
2023,1,920.8003502626971,-0.47060773357631563,0,607.2130434782608,615.8103896103896,5,1261.511450854172,587.2974836905871,1,645.0
2022,1,1484.7441094502153,0.5132571441296393,1,546.809869375907,615.8103896103896,7,1261.511450854172,587.2974836905871,1,620.0
2021,1,595.1411174785101,0.2554727696557142,0,633.42521631644,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,739.0
2023,0,920.8003502626971,-0.5378374098015035,0,1899.9135802469136,1047.849582172702,5,597.9061583577769,1180.1899814999288,1,1635.0
2024,0,1484.7441094502153,-0.5378374098015035,0,611.9975786924939,615.8103896103896,7,1224.5943849852645,587.2974836905871,1,1159.0
2017,1,920.8003502626971,0.3899321221060901,0,896.8721076233184,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,615.0
2024,0,1484.7441094502153,-0.5378374098015035,0,2020.74332909784,2591.475859405176,5,1261.511450854172,1180.1899814999288,1,2189.0
2019,1,920.8003502626971,0.2823646401457894,0,633.42521631644,615.8103896103896,5,452.6392708647979,426.6447688564477,0,360.0
2024,0,1484.7441094502153,-0.5378374098015035,1,546.809869375907,615.8103896103896,5,1261.511450854172,587.2974836905871,1,670.0
2015,1,920.8003502626971,0.4033780573511277,0,2020.74332909784,1047.849582172702,5,1261.511450854172,1180.1899814999288,1,750.0
2021,1,1484.7441094502153,0.08067561147022553,1,546.809869375907,615.8103896103896,7,1261.511450854172,587.2974836905871,1,525.0
2024,0,1484.7441094502153,-0.5378374098015035,1,1746.7349397590178,2591.475859405176,5,1261.511450854172,1180.1899814999288,1,2168.0
2020,1,595.1411174785101,0.5132571441296393,0,633.42521631644,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,755.0
2019,1,1484.7441094502153,-0.1075674819603007,1,546.809869375907,615.8103896103896,7,1261.511450854172,587.2974836905871,1,505.0
2019,1,920.8003502626971,0.13445935245037588,0,2020.74332909784,1047.849582172702,5,1261.511450854172,3372.2614896988907,1,2599.0
2024,0,769.1666666666666,-0.5378374098015035,0,807.2661742983752,1047.849582172702,5,1261.511450854172,949.9227493917275,1,605.0
2024,0,1484.7441094502153,-0.5378374098015035,1,807.2661742983752,1129.0432558139535,7,2008.504424778748,949.9227493917275,1,1468.0
2021,1,769.1666666666666,-0.20168902867556385,1,807.2661742983752,1129.0432558139535,5,1224.5943849852645,949.9227493917275,1,995.0
2024,0,1236.1323138297873,-0.5378374098015035,0,807.2661742983752,1047.849582172702,16,1261.511450854172,859.8680412371134,0,750.0
2012,1,920.8003502626971,-0.5331313324657404,1,633.42521631644,615.8103896103896,5,540.2054546045915,1180.1899814999288,1,350.0
2015,1,1484.7441094502153,0.5132571441296393,0,538.8395702111893,615.8103896103896,7,385.6745182012848,1180.1899814999288,1,385.0
2023,0,1484.7441094502153,-0.5378374098015035,0,655.2298474945534,615.8103896103896,5,1261.511450854172,1175.3353198898367,1,850.0
2015,1,1484.7441094502153,0.5378374098015035,1,896.8721076233184,2591.475859405176,8,1261.511450854172,4597.3630128110235,1,3200.0
2020,1,1236.1323138297873,-0.04033780573511277,0,538.8395702111893,615.8103896103896,7,1224.5943849852645,859.8680412371134,1,935.0
2017,1,920.8003502626971,0.5132571441296393,0,2020.74332909784,1047.849582172702,5,651.299112801014,1180.1899814999288,1,1028.0
2022,1,920.8003502626971,-0.47060773357631563,0,633.42521631644,615.8103896103896,5,1261.511450854172,473.34632034632034,1,590.0
2022,1,595.1411174785101,0.5132571441296393,0,633.42521631644,615.8103896103896,5,1261.511450854172,949.9227493917275,1,915.0
2020,1,1484.7441094502153,0.0,1,3347.372095955615,1129.0432558139535,5,1224.5943849852645,1180.1899814999288,1,2650.0
2016,1,920.8003502626971,0.228580899165639,1,3382.008071748879,615.8103896103896,5,1261.511450854172,1043.7069892473119,1,1300.0
2024,0,920.8003502626971,-0.5378374098015035,0,633.42521631644,615.8103896103896,5,1261.511450854172,426.6447688564477,1,508.0
2023,1,1484.7441094502153,-0.14790528769541347,1,896.8721076233184,615.8103896103896,5,1224.5943849852645,517.4133333333333,1,795.0
2019,1,1484.7441094502153,0.4974996040663908,1,896.8721076233184,1129.0432558139535,7,1261.511450854172,851.6856408706883,1,895.0
2024,0,1484.7441094502153,-0.5378374098015035,0,633.42521631644,615.8103896103896,5,1224.5943849852645,318.84789644012943,1,569.0
2019,1,920.8003502626971,0.07634602032132343,0,2020.74332909784,1047.849582172702,5,1261.511450854172,587.2974836905871,1,909.0
2021,1,1484.7441094502153,-0.028370923367029312,0,2020.74332909784,1047.849582172702,5,1261.511450854172,1180.1899814999288,1,1389.0
2017,1,1484.7441094502153,0.4033780573511277,1,807.2661742983752,1047.849582172702,7,1261.511450854172,859.8680412371134,1,750.0
2011,1,920.8003502626971,0.8067561147022554,0,2020.74332909784,1047.849582172702,5,1261.511450854172,517.4133333333333,1,333.0
2024,0,1236.1323138297873,-0.5378374098015035,0,807.2661742983752,1047.849582172702,16,1261.511450854172,859.8680412371134,0,750.0
2023,1,920.8003502626971,-0.2554727696557142,0,538.8395702111893,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,640.0
2014,1,920.8003502626971,0.5132571441296393,0,607.2130434782608,615.8103896103896,5,1261.511450854172,473.34632034632034,1,345.0
2022,1,920.8003502626971,-0.26891870490075176,0,607.2130434782608,615.8103896103896,5,1261.511450854172,587.2974836905871,1,598.0
2023,0,1484.7441094502153,-0.5378374098015035,0,655.2298474945534,2591.475859405176,5,1224.5943849852645,1175.3353198898367,1,1270.0
2024,0,1484.7441094502153,-0.5378374098015035,1,3347.372095955615,1129.0432558139535,5,1224.5943849852645,1911.1068371404053,1,4088.0
2017,1,920.8003502626971,0.3764861868610525,1,1746.7349397590178,615.8103896103896,5,507.2624749826201,517.4133333333333,1,762.0
2016,1,1236.1323138297873,0.47060773357631563,0,538.8395702111893,615.8103896103896,7,1224.5943849852645,649.5707107669548,1,595.0
2024,0,1484.7441094502153,-0.5378374098015035,1,3347.372095955615,1129.0432558139535,5,1224.5943849852645,1180.1899814999288,1,4088.0
2019,1,1484.7441094502153,0.5132571441296393,1,896.8721076233184,1047.849582172702,7,1224.5943849852645,787.4040561622464,0,830.0
2017,1,595.1411174785101,0.45298011247007136,0,633.42521631644,615.8103896103896,5,1261.511450854172,473.34632034632034,1,630.0
2020,1,595.1411174785101,-0.13445935245037588,0,633.42521631644,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,695.0
2018,1,595.1411174785101,0.20168902867556385,0,839.5772358111345,615.8103896103896,5,1261.511450854172,473.34632034632034,1,650.0
2021,1,920.8003502626971,-0.026891870490075177,0,2020.74332909784,1047.849582172702,5,1261.511450854172,1180.1899814999288,1,1166.0
2012,1,1484.7441094502153,0.6050670860266915,1,3382.008071748879,2591.475859405176,5,1224.5943849852645,3416.3437477636976,1,1239.0
2020,1,595.1411174785101,0.17479715818548866,0,633.42521631644,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,690.0
2016,1,1484.7441094502153,0.5378374098015035,1,896.8721076233184,2591.475859405176,8,1261.511450854172,2464.9690049561764,1,2980.0
2013,1,1484.7441094502153,1.479052876954135,0,896.8721076233184,1047.849582172702,7,533.0563735643018,967.0030816640987,1,425.0
2022,1,920.8003502626971,-0.30925651063586457,0,2020.74332909784,1047.849582172702,5,1261.511450854172,1180.1899814999288,1,2399.0
2016,1,1484.7441094502153,0.5916211507816539,1,896.8721076233184,1047.849582172702,7,544.3764705882353,967.0030816640987,1,655.0
2020,1,1484.7441094502153,0.0,0,607.2130434782608,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,750.0
2014,1,339.6466512702078,0.16135122294045107,0,807.2661742983752,615.8103896103896,5,1224.5943849852645,318.84789644012943,1,318.0
2015,1,1484.7441094502153,0.5132571441296393,0,538.8395702111893,615.8103896103896,7,1261.511450854172,859.8680412371134,1,539.0
2019,1,1484.7441094502153,0.2823646401457894,0,633.42521631644,2591.475859405176,7,449.50129762005923,859.8680412371134,1,880.0
2018,1,920.8003502626971,0.26891870490075176,0,607.2130434782608,615.8103896103896,5,1261.511450854172,587.2974836905871,1,485.0
2022,1,920.8003502626971,-0.29581057539082695,0,607.2130434782608,615.8103896103896,5,1261.511450854172,587.2974836905871,1,550.0
2019,1,595.1411174785101,0.5132571441296393,0,896.8721076233184,1047.849582172702,8,1261.511450854172,1180.1899814999288,1,625.0
2014,1,769.1666666666666,0.6050670860266915,1,807.2661742983752,1047.849582172702,5,1261.511450854172,859.8680412371134,0,288.0
2018,1,1484.7441094502153,0.20168902867556385,1,896.8721076233184,1129.0432558139535,7,1261.511450854172,967.0030816640987,1,1929.0
2019,1,920.8003502626971,0.06722967622518794,0,538.8395702111893,615.8103896103896,5,1261.511450854172,473.34632034632034,1,465.0
2021,1,595.1411174785101,-0.3495943163709773,0,633.42521631644,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,760.0
2020,1,920.8003502626971,0.3764861868610525,0,466.2230215866443,615.8103896103896,5,1261.511450854172,587.2974836905871,1,375.0
2024,0,769.1666666666666,-0.5378374098015035,0,807.2661742983752,1047.849582172702,5,1261.511450854172,949.9227493917275,1,605.0
2018,1,769.1666666666666,0.5132571441296393,1,466.2230215866443,1129.0432558139535,5,867.0088108038677,399.91746641074855,1,492.0
2017,1,1484.7441094502153,0.5109455393114284,1,896.8721076233184,1047.849582172702,7,1224.5943849852645,787.4040561622464,0,742.0
2024,0,1236.1323138297873,-0.5378374098015035,0,807.2661742983752,1047.849582172702,16,1261.511450854172,859.8680412371134,0,750.0
2007,1,920.8003502626971,0.8067561147022554,1,2020.74332909784,1047.849582172702,5,1261.511450854172,850.2571416352721,1,588.0
2023,0,920.8003502626971,-0.5378374098015035,1,611.9975786924939,615.8103896103896,5,572.042857145518,587.2974836905871,1,875.0
2020,1,920.8003502626971,-0.1210134172053383,0,633.42521631644,615.8103896103896,5,1261.511450854172,426.6447688564477,1,420.0
2022,1,339.6466512702078,-0.2823646401457894,0,655.2298474945534,615.8103896103896,5,572.042857145518,426.6447688564477,1,355.0
2020,1,1484.7441094502153,0.09412154671526313,1,546.809869375907,615.8103896103896,7,1224.5943849852645,587.2974836905871,1,549.0
2014,1,920.8003502626971,1.075674819603007,0,538.8395702111893,615.8103896103896,5,544.3764705882353,1180.1899814999288,1,395.0
2019,1,339.6466512702078,0.0,0,655.2298474945534,615.8103896103896,5,1261.511450854172,426.6447688564477,1,329.0
2019,1,339.6466512702078,0.05378374098015035,0,655.2298474945534,615.8103896103896,5,1261.511450854172,426.6447688564477,1,335.0
2019,1,595.1411174785101,0.7429013682235719,0,896.8721076233184,1047.849582172702,8,544.3764705882353,1180.1899814999288,0,498.0
2023,0,1484.7441094502153,-0.5378374098015035,1,611.9975786924939,615.8103896103896,7,1261.511450854172,587.2974836905871,1,611.0
2016,1,1484.7441094502153,0.3630402516160149,1,1899.9135802469136,2591.475859405176,5,1261.511450854172,3372.2614896988907,1,1579.0
2023,1,920.8003502626971,-0.1075674819603007,1,505.48655913978524,615.8103896103896,5,399.6807512669194,587.2974836905871,1,470.0
2019,1,1484.7441094502153,0.2151349639206014,1,546.809869375907,615.8103896103896,7,1261.511450854172,587.2974836905871,1,500.0
2018,1,769.1666666666666,0.5445603774240224,1,807.2661742983752,1129.0432558139535,5,1261.511450854172,519.3624025267095,1,586.0
2024,0,920.8003502626971,-0.5378374098015035,0,896.8721076233184,615.8103896103896,5,651.299112801014,587.2974836905871,0,419.0
2022,1,1484.7441094502153,-0.20168902867556385,0,896.8721076233184,1047.849582172702,7,1261.511450854172,787.4040561622464,1,1019.0
2008,1,1484.7441094502153,0.5132571441296393,1,3382.008071748879,2591.475859405176,7,1224.5943849852645,1193.2569787861592,1,950.0
2017,1,1484.7441094502153,0.26891870490075176,0,538.8395702111893,615.8103896103896,7,651.299112801014,1235.8796526054591,1,580.0
2022,1,920.8003502626971,-0.13445935245037588,0,633.42521631644,615.8103896103896,5,1261.511450854172,426.6447688564477,1,489.0
2023,1,1484.7441094502153,0.0,0,807.2661742983752,615.8103896103896,5,1261.511450854172,587.2974836905871,1,885.0
2023,0,920.8003502626971,-0.5378374098015035,1,1899.9135802469136,1047.849582172702,5,1261.511450854172,3372.2614896988907,1,4739.0
2021,1,920.8003502626971,-0.13445935245037588,0,2020.74332909784,1047.849582172702,5,1261.511450854172,1180.1899814999288,1,1739.0
2016,1,1484.7441094502153,0.26891870490075176,0,807.2661742983752,615.8103896103896,5,2008.504424778748,587.2974836905871,1,363.0
2022,1,595.1411174785101,-0.08067561147022553,1,633.42521631644,615.8103896103896,5,1261.511450854172,587.2974836905871,1,635.0
2021,1,1484.7441094502153,-0.13445935245037588,0,633.42521631644,2591.475859405176,7,1261.511450854172,859.8680412371134,1,1130.0
2022,1,920.8003502626971,0.16135122294045107,0,633.42521631644,615.8103896103896,5,684.2893518518518,426.6447688564477,1,448.0
2024,0,595.1411174785101,-0.5378374098015035,1,505.48655913978524,615.8103896103896,5,1261.511450854172,587.2974836905871,1,480.0
2022,1,1484.7441094502153,-0.06722967622518794,0,633.42521631644,2591.475859405176,7,1261.511450854172,1043.7069892473119,1,1125.0
2024,0,1484.7441094502153,-0.5378374098015035,0,1899.9135802469136,1047.849582172702,5,1261.511450854172,1180.1899814999288,1,2139.0
2024,0,1236.1323138297873,-0.5378374098015035,0,807.2661742983752,1047.849582172702,16,1261.511450854172,859.8680412371134,0,750.0
2021,1,1484.7441094502153,-0.13445935245037588,0,633.42521631644,2591.475859405176,7,1261.511450854172,859.8680412371134,1,1130.0
2021,1,920.8003502626971,-0.13445935245037588,0,655.2298474945534,1047.849582172702,5,1261.511450854172,1180.1899814999288,1,596.0
2020,1,595.1411174785101,-0.1210134172053383,0,633.42521631644,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,546.0
2020,1,595.1411174785101,-0.026891870490075177,0,538.8395702111893,615.8103896103896,5,385.6745182012848,426.6447688564477,1,590.0
2021,1,339.6466512702078,-0.26891870490075176,1,611.9975786924939,615.8103896103896,5,1261.511450854172,376.1968810916179,1,410.0
2022,1,339.6466512702078,-0.26891870490075176,0,655.2298474945534,615.8103896103896,5,1261.511450854172,426.6447688564477,1,345.0
2022,1,1484.7441094502153,-0.04033780573511277,0,607.2130434782608,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,790.0
2022,1,339.6466512702078,-0.2554727696557142,0,633.42521631644,615.8103896103896,5,1261.511450854172,287.3815602836879,1,395.0
2011,1,595.1411174785101,0.6722967622518795,1,538.8395702111893,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,399.0
2021,1,1484.7441094502153,0.0,1,546.809869375907,615.8103896103896,7,1261.511450854172,587.2974836905871,1,525.0
2024,0,1484.7441094502153,-0.5378374098015035,0,2020.74332909784,2591.475859405176,5,1261.511450854172,1180.1899814999288,1,2629.0
2022,1,595.1411174785101,0.0,1,607.2130434782608,615.8103896103896,5,1261.511450854172,587.2974836905871,1,585.0
2019,1,1236.1323138297873,0.5378374098015035,0,538.8395702111893,615.8103896103896,7,1261.511450854172,859.8680412371134,1,830.0
2018,1,1484.7441094502153,0.2151349639206014,1,896.8721076233184,1047.849582172702,7,1261.511450854172,967.0030816640987,1,770.0
2016,1,595.1411174785101,1.210134172053383,1,613.957067296043,1047.849582172702,5,1261.511450854172,949.9227493917275,0,480.0
2021,1,920.8003502626971,0.13445935245037588,0,538.8395702111893,615.8103896103896,5,1261.511450854172,1180.1899814999288,1,550.0
2022,1,1484.7441094502153,-0.2823646401457894,0,633.42521631644,2591.475859405176,7,1224.5943849852645,859.8680412371134,1,1195.0
2024,0,769.1666666666666,-0.5378374098015035,1,896.8721076233184,1047.849582172702,5,1261.511450854172,787.4040561622464,1,690.0
2022,1,595.1411174785101,0.5132571441296393,1,633.42521631644,615.8103896103896,5,651.299112801014,587.2974836905871,1,629.0
2018,1,1484.7441094502153,0.4302699278412028,1,896.8721076233184,1047.849582172702,7,1261.511450854172,967.0030816640987,1,770.0
2007,1,595.1411174785101,0.5132571441296393,1,613.957067296043,1047.849582172702,5,1224.5943849852645,850.5100966163096,0,195.0
2009,1,595.1411174785101,0.5378374098015035,1,896.8721076233184,615.8103896103896,5,439.67965412780853,967.0030816640987,1,475.0
2022,1,1484.7441094502153,-0.4383374889882254,1,896.8721076233184,615.8103896103896,5,1224.5943849852645,517.4133333333333,1,835.0
2015,1,920.8003502626971,0.4302699278412028,1,3553.3604938271606,1047.849582172702,4,1261.511450854172,1455.1369299896028,1,1580.0
2023,0,1484.7441094502153,-0.5378374098015035,1,1142.9977020711233,615.8103896103896,5,2008.504424778748,1911.1068371404053,1,1069.0
2024,0,1484.7441094502153,-0.5378374098015035,0,807.2661742983752,615.8103896103896,5,1261.511450854172,587.2974836905871,1,725.0
2017,1,2262.6958492798026,0.5378374098015035,1,2020.74332909784,1047.849582172702,5,1224.5943849852645,1180.1899814999288,1,1450.0
2022,1,1484.7441094502153,0.13445935245037588,0,633.42521631644,2591.475859405176,7,544.3764705882353,859.8680412371134,1,1200.0
2024,0,769.1666666666666,-0.5378374098015035,1,807.2661742983752,1129.0432558139535,5,1261.511450854172,949.9227493917275,1,1220.0
2021,1,595.1411174785101,0.5132571441296393,0,839.5772358111345,615.8103896103896,5,1261.511450854172,376.1968810916179,1,659.0
2022,1,920.8003502626971,-0.26891870490075176,1,896.8721076233184,615.8103896103896,5,1261.511450854172,517.4133333333333,1,720.0
2023,1,920.8003502626971,-0.34960776230622237,0,633.42521631644,615.8103896103896,5,1261.511450854172,426.6447688564477,1,509.0
2024,0,1484.7441094502153,-0.5378374098015035,0,807.2661742983752,615.8103896103896,5,1261.511450854172,587.2974836905871,1,725.0
2016,1,1484.7441094502153,0.8067561147022554,1,3563.695652173894,2591.475859405176,4,1261.511450854172,2985.3604168577,1,5350.0
2024,0,769.1666666666666,-0.5378374098015035,1,807.2661742983752,1129.0432558139535,5,1224.5943849852645,949.9227493917275,1,1299.0
2019,1,769.1666666666666,0.26891870490075176,1,807.2661742983752,1129.0432558139535,5,867.0088108038677,949.9227493917275,1,865.0
2006,1,920.8003502626971,1.075674819603007,1,466.2230215866443,615.8103896103896,5,1261.511450854172,517.4133333333333,0,169.0
2023,0,920.8003502626971,-0.5378374098015035,1,546.809869375907,615.8103896103896,5,1224.5943849852645,376.1968810916179,1,465.0
