t-SNE1,t-SNE2
-3.9222615,-1.8136489
9.120856,-7.098002
37.49549,-36.489807
5.128919,-4.268872
-61.677143,-3.271019
-1.2281142,-44.48739
-56.463177,-20.420444
-4.6970167,29.57329
-27.7189,-45.754646
4.2966027,-3.2416644
-27.569654,-47.09371
-56.464752,-20.419907
-52.89603,-21.897318
-57.100178,-4.094694
5.872137,-4.0131288
-11.563759,-28.94898
-18.418442,-1.2382783
30.873209,-31.76559
8.733954,-7.17879
35.715397,-14.196115
29.014444,-39.64572
36.118023,36.385258
30.281843,-39.278305
25.533743,37.929585
25.051798,-29.410606
30.871897,25.287159
8.465792,-37.294765
33.959335,13.626918
30.803234,-15.268149
67.447014,-2.6280727
31.011555,18.644093
35.87615,36.479305
-26.129192,-41.460354
-45.96893,-17.977293
43.54765,14.758962
3.3283587,54.88414
50.716293,-18.799252
37.720745,-17.864613
8.083747,-67.95358
35.454815,37.030354
-28.005592,-44.910275
33.29309,19.124462
-11.474113,-28.771526
-2.8778632,53.43898
-12.690911,-0.18999617
35.32154,-10.850652
6.421035,-8.774726
-57.97555,-8.973356
-27.225529,-42.30067
-26.741543,-38.90545
-58.055824,-8.16723
-2.3858871,-43.56762
35.156357,37.078304
-40.071953,-17.912891
-22.420717,25.070627
-3.108755,-57.863323
36.01471,-14.655001
10.066319,-39.11067
34.274635,-54.16767
31.62971,6.730156
6.8573117,-66.78423
40.477337,3.836716
-41.0863,49.650043
33.021885,17.543598
24.88651,-28.027384
5.300733,-4.985467
-15.254446,-23.21164
-26.928581,-41.35045
35.297413,-57.914722
31.837961,7.88107
-7.4606886,-61.767338
35.29796,-57.913666
-27.866673,-42.459785
28.435173,-38.250473
-15.7673855,-26.536482
-8.593063,-24.448341
63.052048,15.802851
-26.831146,37.91799
-38.100365,25.674726
2.266685,27.995457
-47.572697,30.385164
2.612136,28.658337
4.7331142,29.692638
4.3094187,27.183125
-34.60962,27.19678
-4.7270555,-56.298634
30.78532,-32.097412
-1.7170674,-42.824593
32.44481,-51.028786
-46.228195,-17.350426
12.6373415,26.289688
-3.953864,24.49935
-24.126215,-41.138916
-48.582752,37.335194
24.541975,-28.056377
32.32721,-57.26211
-0.25371414,-2.2459955
34.267925,18.202766
-34.23833,24.413273
34.21831,-53.81161
20.60403,41.441895
33.468742,-48.572815
-6.6077456,-61.991993
-6.4669533,-62.262897
-15.185896,-28.81536
-1.5304618,-43.346188
32.448814,-51.024475
36.033825,-14.64241
29.551674,-52.67632
5.6713223,-69.15417
30.803232,-15.268236
34.779396,-52.408726
32.31977,-57.276367
-17.674715,-29.71231
6.2515655,-68.99385
67.382225,-1.0684084
-27.734575,32.867943
32.46134,-51.007236
15.699446,24.02576
-41.361214,-16.403368
8.205432,34.074524
-29.786077,4.1926646
-6.740537,-61.927338
24.815252,38.637997
6.236296,-68.958
3.9592595,-3.3629153
4.0505195,-4.204608
-16.474215,-23.150167
25.56804,40.063602
34.44225,13.91984
21.807425,39.48903
13.606489,3.5594676
22.363062,46.948776
-11.900182,-20.190134
-46.843216,-29.666769
-5.029535,29.605824
44.407417,13.339449
-10.688024,-24.334764
43.698837,19.084057
21.507336,6.355391
60.941387,17.053587
33.291096,17.790268
62.825356,15.745017
-44.06733,-28.827106
-14.93346,-25.060091
27.28613,-24.645725
34.449978,7.2729697
-45.215816,-32.035206
2.6839118,-5.043945
-2.1993377,-43.739105
41.334312,18.491789
42.457268,14.57663
34.62665,12.459677
3.228173,-4.3316655
5.8932266,-69.24525
19.596075,40.70115
-25.619175,-39.39605
25.4877,38.50596
-17.32857,-29.544067
-25.875332,-39.69641
-15.478514,-31.750244
-34.959873,27.890692
-24.087652,-43.679058
67.78146,-2.0385957
-27.645832,-43.740696
-44.680424,-25.374853
-55.02593,22.002214
1.0299582,-36.495457
27.276213,-24.649519
-3.5282114,55.09439
6.5310936,-8.701114
-12.945238,-22.7484
-34.94429,33.88239
23.212523,46.871452
38.456383,-37.57435
-27.09204,-47.638245
38.456383,-37.57435
42.20981,14.52744
21.944775,46.457165
34.019413,17.425436
24.66358,46.019726
34.398014,-54.035404
58.16892,17.88541
9.327868,22.970798
13.53179,4.0063143
33.17212,19.03664
-46.413048,-32.956394
48.086502,-17.594414
38.052986,36.93154
24.836016,48.974026
12.091503,6.912011
3.610262,34.297325
-44.53621,32.878128
1.9972062,32.343487
-21.823948,2.1419706
9.724409,-6.900187
-1.213429,-44.47611
35.63865,-14.0099745
-57.380848,-8.837915
-29.828617,4.281747
35.715416,-14.196096
-54.741055,21.529753
29.13332,-39.575634
48.31552,-16.413504
30.604452,-31.093348
16.594032,-58.582954
-60.250206,-7.7304516
-55.114407,-18.785433
-0.104607254,-35.70404
-19.428352,5.077358
34.07536,-53.97633
-33.43861,27.17701
30.835302,-31.144178
30.93258,-31.21742
15.591247,23.810587
-26.748814,-41.944897
1.9392109,-2.2284355
31.622625,-8.696061
63.94299,17.690207
38.29115,6.8758755
61.241974,16.469263
-21.075235,5.2639656
17.412144,16.933897
52.17372,-18.884504
-5.1220098,28.25811
0.64366645,-2.929108
32.1426,30.157791
-34.8664,27.583733
-60.224113,-7.725144
-2.128322,58.43133
-41.191254,-15.295447
-35.01455,29.028387
4.5434427,29.496126
-57.44394,-9.302056
35.513355,-12.63021
2.4546165,35.12357
13.437584,3.9501402
5.4286084,27.0754
4.6883736,34.83197
26.96173,-22.986517
-14.473556,-28.79777
4.473395,30.357523
38.45707,-37.57391
27.709217,-26.046886
-1.7957504,-42.816704
-61.077797,-2.279416
17.592886,17.654953
-12.065866,-28.024994
65.418236,13.532262
27.276217,-24.649504
41.928177,3.0709033
37.507046,-36.59121
8.837117,-39.223747
32.47911,-14.135824
30.510015,-13.655852
8.087347,-67.94963
9.88124,-43.607533
43.69996,17.064495
-26.597101,33.142464
48.221634,-17.164919
-37.359097,32.935192
8.334738,34.0309
28.636547,-44.67717
7.60274,34.795116
-35.78855,36.33474
30.806925,-15.267733
36.006023,-14.663566
24.935856,-29.028854
1.6741277,36.45389
-56.446613,-3.7957447
32.46342,8.690126
-41.448338,-20.24854
-60.575314,-9.22641
-0.5155169,-37.32539
-43.54393,-21.467894
65.95468,13.4538965
29.944454,2.8077369
31.073936,-3.253891
23.450823,39.687946
24.558376,48.861668
45.39027,16.485212
38.584084,2.9444125
3.8461642,-3.883587
-3.928645,-57.31393
4.4756017,-5.9604797
14.0938425,24.186117
6.3819714,-54.19606
44.260124,17.37034
29.002129,-39.62064
43.19218,16.804144
34.23935,15.109778
27.281975,-24.650377
44.62454,15.449029
-43.01486,-14.440772
-25.95939,37.77512
-34.558968,27.584547
63.857838,16.39355
70.012764,-4.3662148
-52.86517,-21.88652
-34.18599,27.18229
-47.075066,31.127365
0.81036675,35.71336
37.22687,2.3496048
-46.04786,30.822384
-15.300591,-23.228477
-11.531731,-22.100075
21.693626,46.76447
-26.080301,-40.410915
-25.721115,-40.9267
44.32947,15.265689
-54.04958,-1.0016538
-41.755722,-19.096298
-27.15855,-42.5036
48.109165,-17.643106
-0.526249,-36.704563
-0.5265667,-37.348827
8.303795,-68.74883
30.382511,-31.699005
-48.288826,-26.570892
6.261868,-68.95621
-56.50884,-20.545319
8.265853,-68.659805
38.450867,36.256145
7.3381357,-71.3494
40.5283,2.0208354
7.665229,-5.811763
-44.15131,-22.792505
-0.4681827,-37.22743
-53.41435,23.421246
13.914206,24.825127
30.510015,-13.655852
-11.128402,-28.90582
37.7429,-36.615788
8.087347,-67.94963
31.535755,-8.78412
-60.250206,-7.7304516
-55.02245,22.001873
-31.666595,30.733755
15.453703,-54.96658
32.475224,-51.000683
27.112072,-43.43728
-26.822098,-44.65666
-11.333869,-20.240652
-41.820827,-25.4791
39.64351,1.7328044
21.331738,48.33404
-60.2873,-8.82163
30.314363,-32.284725
-4.069602,32.273182
32.22623,8.376244
58.437386,17.263416
-0.12488486,-2.481207
12.786756,26.01651
45.354103,17.529716
8.673951,-37.858604
34.2208,15.945153
42.261772,16.587252
65.45127,13.604917
19.84948,6.1097646
28.578081,-52.81532
42.21658,-4.41274
9.88124,-43.607533
39.290306,-15.457641
12.732511,5.2764106
11.182466,8.169723
-17.55401,-29.246403
-28.063316,-46.24536
37.49549,-36.489815
32.95969,-1.9454457
-46.965374,-31.044882
40.256653,7.439372
-54.781864,0.61096174
-42.34344,49.23598
40.401543,4.6914744
13.216739,3.6156406
17.280691,25.412836
29.598854,2.2967389
4.420482,27.00888
40.5896,2.4510126
34.03149,14.617009
2.107381,37.028324
42.193962,15.161285
37.5078,36.46026
22.549381,5.3562675
40.72143,-17.023863
31.02394,-58.048355
-46.10508,-28.182076
60.44375,16.167955
33.477478,-48.569904
9.18668,21.339571
-46.96711,-31.042257
27.860174,-42.874798
31.073936,-3.253891
16.355871,8.857769
-45.66079,-27.975315
0.75299424,-3.3427463
37.75329,-18.966656
14.153724,24.087181
59.94161,16.899157
-56.21409,-8.5460825
10.981632,-38.17593
6.278414,-70.58889
-14.522381,-28.767334
27.21798,1.6531794
5.4048843,31.224586
20.876318,45.85281
18.42015,18.768213
-14.812836,-23.157843
31.979963,18.813393
-33.68362,26.931484
-4.3445625,25.00179
67.516464,0.049323246
20.783165,43.96018
-52.232323,-1.8328013
-48.070946,36.552753
40.493114,5.4780416
-35.911987,37.107136
-46.10107,-18.166058
-56.440674,-9.035813
32.60941,3.1956322
-3.905977,31.862768
42.739067,3.9414206
33.866776,17.724077
9.182927,-46.50481
44.55737,-15.064689
48.48555,-16.613464
17.729021,16.121738
30.315613,-39.26674
-54.996307,-0.22944096
3.7724984,-3.4277678
-9.672585,-27.794384
7.2468033,-51.374012
44.259872,17.370186
22.408876,47.545044
8.121671,-6.228977
9.88124,-43.607533
64.7602,15.048141
33.418423,8.347355
-8.728382,-24.421146
5.4597626,-8.543946
38.582325,2.9279215
1.3324596,51.923096
-35.103565,35.159187
-47.41461,-29.720549
38.45321,-37.573135
35.69986,37.344738
-55.69839,-9.09412
-11.380144,-20.230022
-59.449043,-8.948907
34.442272,13.919839
-15.261824,-25.835705
-15.250512,-23.254122
22.975971,4.312749
-15.54207,-23.245178
-3.5082474,-58.214043
5.437629,-8.653834
62.189617,11.425721
14.694687,28.512392
-3.3534484,32.510323
37.188896,2.379957
-3.216701,-1.0221962
7.741174,-70.27127
-11.52092,-25.314426
-3.508247,-58.214043
4.3963213,26.360622
6.4625735,-8.598956
2.2794821,-1.420821
7.8166695,-70.20907
13.424006,4.210722
-26.865082,33.176872
-27.650686,-45.893543
-10.637187,-22.289726
26.730936,-38.15955
37.726944,-36.43624
22.904268,4.011506
-26.966648,-48.253006
-7.1635814,-61.153927
37.726902,-36.43617
16.914684,37.106262
29.554445,-43.709904
31.06798,-3.267568
27.01073,-44.137157
-18.127337,-28.472694
-48.44765,-31.794554
7.7895603,-70.2305
0.057326283,-1.9693873
-47.521294,30.032856
-54.929066,21.386816
-41.19169,-15.296367
-18.796835,-8.492786
-19.67349,-28.418987
27.479843,-29.690773
-13.075598,-22.761225
36.033955,-14.642247
-44.415768,-29.885258
25.448065,-29.047235
28.570482,-52.83978
27.149042,-29.72394
30.433569,-31.810802
16.682005,8.402368
-54.929066,21.386816
16.676737,-55.958378
29.609726,2.2677495
-61.24304,-2.1940653
67.93223,-2.3542633
-44.983486,-17.34716
42.078728,-4.802796
-27.264624,-46.520523
6.780942,-54.03949
25.302162,-29.821022
25.8095,-29.610723
25.131334,38.45638
-24.048847,-44.981274
-26.988684,-47.06878
-9.757386,-25.212255
64.7602,15.048141
-26.9963,-40.8859
24.815248,38.638
-11.181996,-27.65589
-11.167575,-24.396273
-9.564093,-27.65079
-14.259205,-25.903996
-60.72232,-3.9195542
-11.253015,-28.699999
24.441244,48.826225
-62.003582,-3.340287
4.47341,30.357513
59.14485,18.223896
-9.552975,-25.234097
21.493763,6.3361616
-26.633665,-44.59608
-2.3153887,34.637657
21.927252,46.71369
31.067987,-3.2675104
-23.472652,-44.994827
28.54775,-52.287273
-57.49744,0.7354847
10.410852,-43.561966
15.210985,-57.848335
-55.819054,-19.580906
-56.647278,-8.284357
65.10698,-3.6997175
28.393515,-38.356636
35.37876,17.483473
17.094048,40.592457
38.548367,-37.58287
33.641773,-6.3682647
34.27191,13.31085
41.398422,21.626913
17.361185,40.826527
32.621063,8.864812
64.43703,14.245661
66.01319,-2.620496
4.651676,30.48082
-43.34734,-28.439148
34.52741,14.274086
-47.86217,-31.669947
37.49549,-36.489807
-7.634646,-61.327137
25.380493,47.86051
-48.366146,-17.610012
32.923187,18.740294
13.07347,25.843225
9.126839,21.354105
66.085045,-1.3372216
-27.258776,-45.294273
-2.1788473,22.023191
29.067322,-59.699543
-3.5075436,-58.216583
-46.02945,-32.691647
29.347542,3.9375963
-3.0586176,-57.938805
-48.26559,-33.92451
7.5791,-66.779755
-33.317474,26.762941
31.795658,25.423738
-46.826996,-29.687807
-26.853867,44.728867
-18.534893,1.9703931
-1.2825552,-44.534782
-19.849072,7.122141
-55.62494,-0.24579313
-4.668178,-57.99305
2.8082714,33.93646
-37.90185,27.484068
-48.845703,-18.591406
7.065037,-51.3042
12.210524,26.086416
39.892464,2.7528408
32.49513,28.561216
23.686804,50.07336
24.473593,-28.912394
51.308514,-19.337517
30.806906,-15.267692
-16.073147,-10.087185
20.584637,45.679775
20.043356,40.021328
25.475328,38.147472
30.434324,-3.0565114
-27.18381,33.30499
16.938993,8.052834
-42.65758,50.956474
-2.9257941,-58.159687
10.449426,-39.036686
51.487125,-18.7036
-22.083313,8.603095
10.613041,-38.292152
-3.7145221,55.661762
6.220045,-8.544781
44.373173,13.325024
0.96817863,-36.59443
-1.0960608,22.036772
-4.6683755,-57.993446
8.303795,-68.74883
0.74745387,53.326973
30.371891,-31.77893
-18.468328,-28.300884
-2.1993377,-43.739105
14.253038,10.673999
-23.631672,5.235934
2.0747147,-2.3731072
3.3472898,54.89453
-40.82455,-22.529152
1.3165071,-1.5441031
-27.071243,-47.79753
30.616678,-58.81696
13.414545,3.5615573
4.085133,31.055313
40.0686,2.8246348
21.589136,47.043205
-41.27015,50.71109
27.238344,-29.20857
17.577394,-55.680008
29.468061,-51.864407
-2.6963022,-1.4416689
61.979748,11.343226
62.605217,16.271744
0.36400107,-36.471367
-38.712116,39.510216
-15.072088,-25.879366
-59.363064,-2.6761756
-49.39883,-32.716618
21.537104,32.74236
3.6728532,30.38051
35.185783,-36.576042
-56.839016,0.69954985
-47.90778,30.22427
3.9826038,30.26434
-10.292955,-27.10406
37.108456,36.683273
3.2225397,54.507576
22.960331,4.3376384
30.61669,-58.816944
59.403854,17.78663
33.7949,15.6620245
-27.486582,-44.560368
64.97385,15.104658
32.461346,-51.007217
-3.1652203,58.965847
63.40953,1.3185158
-13.010644,-22.75512
30.61669,-58.816944
-3.5082948,-58.19891
41.171535,18.468273
58.452312,17.540663
39.891804,-18.552588
-26.908182,-48.34231
-62.259228,-3.4293458
-44.98252,-17.346708
-4.7945085,24.851921
30.533613,-31.005806
-57.775513,1.102026
-52.598896,21.124605
2.7384408,28.681213
37.268707,37.783295
-19.409988,-9.69691
15.137005,40.05842
8.673923,-37.85845
-51.13751,-2.025496
26.537178,-37.97649
20.040602,40.039265
28.586733,-52.92466
5.733936,35.58708
21.508995,6.3097563
9.989445,59.339733
25.477736,38.557095
-34.759373,27.252369
64.00081,15.005095
-20.639946,6.461876
8.059406,-37.998905
37.75245,-18.92807
16.035269,16.357454
17.042713,-57.12425
9.339379,-7.0168715
-4.0319014,31.961329
40.088947,-16.620779
-49.107708,-31.167183
-27.407206,-47.28086
6.2928076,-8.69358
28.065912,2.9705045
34.201504,25.211872
-17.003696,-11.293982
47.16233,18.418133
65.01701,14.498107
-19.710009,0.4882975
64.93736,-4.6624746
-2.897579,54.603867
1.8068036,-6.5371623
22.969683,4.314518
-17.883322,-7.680693
35.167736,18.81445
-17.951681,-12.330154
-43.177837,-14.478964
63.6561,15.802561
17.031176,-57.154293
36.034245,-14.642126
10.000033,59.346695
-32.660213,32.419563
63.27476,14.959434
-4.79869,29.577541
30.308422,-58.154675
-18.459347,-8.200075
16.174717,9.204381
-59.099987,-3.286618
5.7202888,-5.84067
-41.147964,50.32817
66.05512,-3.443181
-4.3746796,-58.39064
61.93059,17.764172
1.0011208,35.992634
8.474439,-7.076709
-26.81621,-43.913177
66.64578,-3.6413157
-58.762672,-3.482866
62.254333,16.052553
38.81277,-37.602234
-11.492261,-28.767714
-27.37399,33.38549
-58.940098,-9.240179
-58.10641,-9.037801
21.484087,20.328138
0.58096385,56.178
8.346567,-6.229465
6.739946,-68.83525
68.84028,-1.6372766
34.6117,-53.614002
-14.179801,-29.340303
-16.116398,-10.742062
-3.819995,32.29997
33.503845,15.130969
15.532207,24.037876
21.484087,20.328138
41.795082,16.319841
11.593948,28.078
-29.557806,2.4656394
-47.369534,30.620266
-22.044722,25.166325
5.974634,-8.59726
6.278414,-70.58889
-27.787958,-46.708397
30.308422,-58.154675
-33.263096,37.53332
37.368977,13.168172
39.217056,-16.329523
1.5804616,-1.9804652
-44.510643,30.600029
8.777375,23.021524
-2.7390125,32.750664
-24.032099,-45.07743
-57.343887,1.4469228
69.01126,-0.71435654
37.685947,-18.23222
6.4381194,-8.739496
40.799583,-19.800964
34.981026,37.116188
2.7944567,-36.623325
-53.123985,22.74124
-41.44589,-20.249224
-50.372173,-32.049995
23.028254,46.444363
37.731083,-36.566433
-50.46764,-19.344465
-25.567917,44.75284
-44.37099,-29.937214
59.8786,17.833374
8.063824,-38.00933
-32.274914,39.447388
33.191296,36.92012
-26.441555,35.8102
-45.67825,-26.61281
-19.22149,-9.450849
33.2708,30.99239
16.918581,28.521648
-4.668151,29.558975
-39.8246,39.347103
42.76438,18.793547
-4.3751745,-58.391376
-29.753557,2.1076825
-19.075563,-6.522718
30.616678,-58.81696
-34.707844,51.88258
-27.045631,-48.103024
21.636217,31.410692
-7.158328,-62.402493
-1.5613115,-44.68277
40.193813,3.6018267
-24.21085,-45.78665
40.44465,5.2599607
63.57055,1.4455395
25.22314,-29.69146
-2.3559344,59.32536
11.788508,28.975674
16.906103,37.136707
9.182927,-46.50481
4.594717,-3.5348125
24.260342,40.83476
-2.9858885,54.998833
-58.07889,-8.543456
-48.063995,-17.829134
-10.221737,-25.518213
0.6519404,-3.3298478
-4.141254,58.059513
-24.736267,44.691315
-52.261852,-1.7636516
-0.99788743,22.036747
-48.515545,27.87125
17.541632,42.097015
